origin,destination,year,UN1,UN3,UN4.1,UN4.2,UN4.3,UN5.1,UN5.2,UN6.1,UN6.2,UN8,UN9,amount
lv,ee,2017,,,,,,,,,,,,183.91
lv,ee,2018,False,False,False,False,False,False,False,False,False,False,True,0.28
lv,ee,2018,False,False,False,False,False,False,False,False,False,True,True,2992.18
lv,ee,2018,False,True,False,False,False,False,False,False,False,False,False,19.78
lv,ee,2018,False,True,False,False,False,False,False,False,False,False,True,342.44
lv,ee,2018,False,True,True,False,False,False,False,False,False,False,True,1550.46
lv,ee,2018,False,True,True,False,False,False,False,True,False,False,False,42.9
lv,ee,2018,,,,,,,,,,,,274.45000000000005
lv,ee,2019,False,False,False,False,False,False,False,False,False,False,True,1.245
lv,ee,2019,False,False,False,False,False,False,False,False,False,True,True,2269.379
lv,ee,2019,False,True,False,False,False,False,False,False,False,False,False,759.398
lv,ee,2019,False,True,False,False,False,False,False,False,False,False,True,342.83500000000004
lv,ee,2019,False,True,True,False,False,False,False,False,False,False,False,646.92
lv,ee,2019,False,True,True,False,False,False,False,True,False,False,False,63.604
lv,ee,2019,,,,,,,,,,,,529.05
lv,ee,2020,False,False,False,False,False,False,False,False,False,False,True,0.447
lv,ee,2020,False,False,False,False,False,False,False,False,False,True,False,3124.67
lv,ee,2020,False,True,False,False,False,False,False,False,False,False,False,1833.829
lv,ee,2020,False,True,True,False,False,False,False,True,False,False,False,67.671
lv,ee,2020,,,,,,,,,,,,491.75300000000004
lv,ee,2021,False,False,False,False,False,False,False,False,False,False,True,1.09
lv,ee,2021,,,,,,,,,,,,6229.04
lv,es,2017,False,False,False,False,False,False,False,False,False,False,True,40.12
lv,es,2018,False,False,False,False,False,False,False,False,False,False,True,40.582
lv,fi,2009,False,False,False,False,False,False,False,False,False,False,True,112.0
lv,fi,2017,False,False,False,False,False,False,False,False,False,False,True,320.6
lv,fi,2018,False,False,False,False,False,False,False,False,False,False,True,235.59
lv,fi,2019,False,False,False,False,False,False,False,False,False,False,True,290.3
lv,fi,2020,False,False,False,False,False,False,False,False,False,False,True,220.15
lv,fi,2021,,,,,,,,,,,,196.6
lv,fr,2006,,,,,,,,,,,,19.0
lv,il,2002,False,False,False,False,False,False,False,True,False,True,False,5000.0
lv,it,2021,,,,,,,,,,,,39.7
lv,lt,2003,,,,,,,,,,,,200.0
lv,lt,2006,,,,,,,,,,,,89.0
lv,lt,2007,,,,,,,,,,,,1181.0
lv,lt,2009,False,False,False,False,False,False,False,False,False,False,True,1633.0
lv,lt,2009,False,False,False,False,False,False,False,False,False,True,False,2619.0
lv,lt,2009,,,,,,,,,,,,14.0
lv,lt,2010,False,False,False,False,False,False,False,False,False,False,True,30.0
lv,lt,2010,False,False,False,False,False,False,False,False,False,True,False,4065.0
lv,lt,2011,False,False,False,False,False,False,False,False,False,True,False,5248.0
lv,lt,2011,False,False,False,False,False,False,False,True,False,False,True,0.0
lv,lt,2011,False,True,False,False,False,False,False,False,False,False,False,1422.0
lv,lt,2012,False,False,False,False,False,False,False,False,False,True,True,3633.0
lv,lt,2012,False,False,False,False,False,False,False,True,False,False,True,0.0
lv,lt,2012,False,True,False,False,False,False,False,False,False,False,False,2216.0
lv,lt,2013,False,False,False,False,False,False,False,False,False,False,True,49.0
lv,lt,2013,False,False,False,False,False,False,False,False,False,True,False,2166.0
lv,lt,2013,False,False,False,False,False,False,False,True,False,False,True,0.0
lv,lt,2013,False,True,False,False,False,False,False,False,False,False,False,1201.0
lv,lt,2014,False,False,False,False,False,False,False,False,False,False,True,105.0
lv,lt,2014,False,False,False,False,False,False,False,False,False,True,False,3392.0
lv,lt,2014,False,True,False,False,False,False,False,False,False,False,False,650.0
lv,lt,2015,False,False,False,False,False,False,False,False,False,False,True,62.0
lv,lt,2015,False,False,False,False,False,False,False,False,False,True,True,1676.0
lv,lt,2015,False,True,False,False,False,False,False,False,False,False,False,513.0
lv,lt,2016,False,False,False,False,False,False,False,False,False,True,False,1432.0
lv,lt,2017,False,False,False,False,False,False,False,False,False,False,True,15.93
lv,lt,2017,False,False,False,False,False,False,False,False,False,True,True,2381.28
lv,lt,2018,False,False,False,False,False,False,False,False,False,False,True,6.278
lv,lt,2018,False,False,False,False,False,False,False,False,False,True,True,2814.61
lv,lt,2019,False,False,False,False,False,False,False,False,False,True,True,3284.743
lv,lt,2019,False,False,False,False,False,False,False,True,False,False,False,101.0
lv,lt,2019,False,True,False,False,False,False,False,False,False,False,False,970.34
lv,lt,2020,False,False,False,False,False,False,False,False,False,False,True,34.84
lv,lt,2020,False,False,False,False,False,False,False,True,False,True,True,1818.95
lv,lt,2020,False,True,False,False,False,False,False,False,False,False,False,793.56
lv,lt,2020,,,,,,,,,,,,278.27
lv,lt,2021,False,False,False,False,False,False,False,False,False,False,True,24.58
lv,lt,2021,,,,,,,,,,,,4607.41
lv,nl,2009,False,True,False,False,False,False,False,False,False,False,False,674.0
lv,nl,2010,False,True,False,False,False,False,False,False,False,False,False,2348.0
lv,nl,2011,False,True,False,False,False,False,False,False,False,False,False,600.0
lv,no,2013,False,False,False,False,False,False,False,False,False,False,True,5998.0
lv,pl,2010,False,True,False,False,False,False,False,False,False,False,False,298.0
lv,pl,2011,False,True,False,False,False,False,False,False,False,False,False,71.0
lv,pl,2012,False,True,False,False,False,False,False,False,False,False,False,405.0
lv,pl,2013,False,True,False,False,False,False,False,False,False,False,False,350.0
lv,pl,2014,False,True,False,False,False,False,False,False,False,False,False,180.0
lv,ru,2021,,,,,,,,,,,,8644.31
lv,se,2007,,,,,,,,,,,,24.0
lv,se,2009,False,True,False,False,False,False,False,False,False,False,False,48.0
lv,se,2009,False,True,False,False,False,False,False,False,False,False,True,326.0
lv,se,2010,False,False,False,False,False,False,False,True,False,False,False,2850.0
lv,se,2010,False,True,False,False,False,False,False,False,False,False,True,69.0
lv,se,2011,False,True,False,False,False,False,False,False,False,False,True,191.0
lv,se,2012,False,True,False,False,False,False,False,False,False,False,True,93.0
lv,se,2014,False,True,False,False,False,False,False,False,False,False,True,37.0
lv,ua,2021,,,,,,,,,,,,1570.67
ma,be,2013,True,False,False,False,False,False,False,False,False,False,False,30.0
ma,be,2014,False,False,False,False,False,False,False,False,False,False,True,46.0
ma,de,2011,,,,,,,,,,,,20.0
ma,es,2011,False,False,False,False,False,False,False,False,False,False,True,228.0
ma,es,2011,False,False,False,False,False,False,False,False,False,True,False,20.0
ma,es,2011,False,True,False,False,False,False,False,False,False,False,False,28.0
ma,es,2011,True,False,False,False,False,False,False,False,False,False,True,380.0
ma,es,2012,False,False,False,False,False,False,False,False,False,False,True,4930.0
ma,es,2012,False,False,False,False,False,False,False,False,False,True,False,40.0
ma,es,2012,False,True,False,False,False,False,False,False,False,False,False,2310.0
ma,es,2012,,,,,,,,,,,,320.0
ma,es,2013,False,False,False,False,False,False,False,False,False,False,True,800.0
ma,es,2013,False,True,False,False,False,False,False,False,False,False,False,650.0
ma,es,2013,,,,,,,,,,,,80.0
ma,es,2014,,,,,,,,,,,,5000.0
ma,fr,2001,,,,,,,,,,,,160.0
ma,fr,2003,False,False,False,False,False,False,False,False,False,False,True,280.0
ma,fr,2004,False,False,False,False,False,False,False,False,False,False,True,280.0
ma,fr,2006,False,False,False,False,False,False,False,False,False,False,True,280.0
ma,fr,2007,False,False,False,False,False,False,False,False,False,False,True,92.0
ma,fr,2011,False,False,False,False,False,False,False,False,False,False,True,40.0
ma,fr,2011,,,,,,,,,,,,350.0
ma,fr,2013,False,False,False,False,False,False,False,False,False,False,True,24.0
ma,fr,2013,False,True,False,False,False,False,False,False,False,False,False,400.0
ma,fr,2014,False,False,False,False,False,False,False,False,False,False,True,1350.0
ma,fr,2014,False,True,False,False,False,False,False,False,False,False,False,350.0
ma,fr,2016,False,True,False,False,False,False,False,False,False,False,False,510.0
ma,fr,2017,False,True,False,False,False,False,False,False,False,False,False,590.0
ma,nl,2001,,,,,,,,,,,,1300.0
ma,nl,2002,,,,,,,,,,,,1000.0
ma,nl,2003,False,False,False,False,False,False,False,False,False,False,True,1400.0
ma,nl,2004,False,False,False,False,False,False,False,False,False,False,True,500.0
ma,nl,2005,False,False,False,False,False,False,False,False,False,False,True,13250.0
ma,nl,2006,False,False,False,False,False,False,False,False,False,False,True,500.0
ma,nl,2011,False,False,False,False,False,False,False,False,False,False,True,250.0
mc,fr,2001,,,,,,,,,,,,27985.0
mc,fr,2002,,,,,,,,,,,,24778.0
mc,fr,2003,,,,,,,,,,,,18456.0
mc,fr,2004,,,,,,,,,,,,16610.0
mc,fr,2005,,,,,,,,,,,,15455.0
mc,fr,2006,,,,,,,,,,,,11568.0
mc,fr,2007,,,,,,,,,,,,13991.0
mc,fr,2018,False,False,False,False,False,False,False,False,True,False,False,94.22
mc,fr,2018,,,,,,,,,,,,280.112
mc,fr,2020,False,False,False,False,False,False,False,False,False,False,True,59.314
mc,fr,2020,False,False,False,False,False,False,False,False,False,True,True,178.585
mc,fr,2020,False,False,False,False,False,False,False,True,False,False,True,0.025
mc,fr,2020,False,False,True,False,False,False,False,False,False,False,False,41.440000000000005
mc,fr,2020,False,False,True,False,False,False,False,False,False,False,True,9.309999999999999
mc,fr,2020,False,True,False,False,False,False,False,False,False,False,False,32.65
mc,fr,2020,False,True,True,True,True,True,True,True,False,True,False,0.88
mc,fr,2020,True,True,False,False,False,False,False,False,False,False,False,3.62
mc,fr,2020,,,,,,,,,,,,15496.002999999999
mc,it,2018,,,,,,,,,,,,9926.589999999998
md,de,2017,False,False,False,False,False,False,False,True,False,False,False,170.0
md,fr,2006,,,,,,,,,,,,177.0
md,pl,2014,False,False,False,False,False,False,False,False,False,False,True,800.0
md,pl,2014,False,False,False,False,False,False,False,True,False,False,False,80.0
md,pl,2015,False,False,False,False,False,False,False,True,False,False,True,800.0
md,pl,2016,False,False,False,False,False,False,False,True,False,False,True,457.0
md,pl,2017,False,False,False,False,False,False,False,True,False,False,False,270.0
md,pl,2018,False,False,False,False,False,False,False,True,False,False,True,120.0
md,ro,2014,False,False,False,False,False,True,False,False,False,False,False,1260.0
md,ro,2015,False,False,False,False,False,False,False,False,False,True,False,1980.0
md,ro,2016,False,False,False,False,False,False,False,False,False,True,False,1340.0
md,ro,2018,False,False,False,False,False,False,False,False,False,True,False,4000.0
md,ro,2019,False,False,False,False,False,False,False,False,False,False,True,200.0
md,ua,2003,,,,,,,,,,,,885.0
md,ua,2004,,,,,,,,,,,,885.0
md,ua,2005,,,,,,,,,,,,350.0
md,ua,2006,False,False,False,False,False,False,False,True,False,False,False,421.0
md,ua,2007,,,,,,,,,,,,885.0
md,ua,2008,,,,,,,,,,,,135.0
md,ua,2014,False,False,False,False,False,False,False,True,False,False,True,3000.0
md,ua,2015,False,False,False,False,False,False,False,False,False,True,False,1080.0
md,ua,2016,False,False,False,False,False,False,False,False,False,True,False,1160.0
md,ua,2018,False,False,False,False,False,False,False,False,False,False,True,3000.0
md,ua,2018,False,False,False,False,False,False,False,True,False,False,True,1700.0
md,ua,2019,False,False,False,False,False,False,False,False,False,False,True,2240.0
me,at,2007,False,False,False,False,False,False,False,False,False,False,True,119.0
me,at,2009,False,False,False,False,False,False,False,False,False,False,True,50.0
me,at,2010,False,True,False,False,False,False,False,False,False,True,True,30.0
me,at,2012,False,True,False,False,False,False,False,False,False,False,True,1000.0
me,at,2013,False,True,False,False,False,False,False,False,False,False,True,500.0
me,at,2014,False,True,False,False,False,False,False,False,False,False,True,500.0
me,at,2014,False,True,True,False,False,False,False,False,False,False,True,300.0
me,at,2016,False,False,False,False,False,False,False,True,False,False,False,50.0
me,at,2016,False,True,True,False,False,False,False,False,False,False,True,500.0
me,at,2018,False,False,False,False,False,False,False,True,False,True,True,50.0
me,at,2018,,,,,,,,,,,,1150.0
me,at,2019,,,,,,,,,,,,650.0
me,ba,2012,False,False,False,False,False,False,False,False,False,True,True,3000.0
me,ba,2015,False,False,False,False,False,False,False,False,False,True,True,2.0
me,bg,2017,,,,,,,,,,,,500.0
me,bg,2018,,,,,,,,,,,,500.0
me,bg,2019,,,,,,,,,,,,500.0
me,de,2007,False,False,False,False,False,False,False,False,False,False,True,89.0
me,de,2009,False,False,False,False,False,False,False,False,False,False,True,50.0
me,de,2010,False,False,False,False,False,False,False,False,False,False,True,1500.0
me,de,2014,False,False,False,False,False,False,False,False,False,False,True,600.0
me,de,2018,False,False,False,False,False,False,False,False,False,False,True,235.0
me,es,2019,,,,,,,,,,,,40000.0
me,fr,2019,,,,,,,,,,,,400.0
me,gr,2018,,,,,,,,,,,,300.0
me,hr,2016,False,False,False,False,False,False,False,False,False,False,True,200.0
me,hr,2017,False,False,False,False,False,False,False,False,False,True,True,1000.0
me,rs,2012,False,False,False,False,False,False,False,False,False,True,True,800.0
me,rs,2016,False,False,False,False,False,False,False,False,False,True,True,1200.0
me,rs,2017,False,False,False,False,False,False,False,False,False,True,True,800.0
me,rs,2018,False,False,False,False,False,False,False,False,False,True,True,1000.0
me,rs,2019,False,False,False,False,False,False,False,False,False,True,True,1700.0
me,si,2009,False,False,False,False,False,False,False,False,False,True,True,5.0
me,si,2010,False,False,False,False,False,False,False,False,False,True,True,6500.0
me,si,2012,False,False,False,False,False,False,False,False,False,True,True,1800.0
me,si,2012,False,False,False,False,True,False,False,False,False,False,False,1000.0
me,si,2013,False,False,False,False,False,False,False,False,False,True,True,1800.0
me,si,2014,False,False,False,False,False,False,False,False,False,True,True,1800.0
me,si,2014,False,False,False,False,True,False,False,False,False,False,False,500.0
me,si,2015,False,False,False,False,False,False,False,False,False,True,True,1.0
me,si,2016,False,False,False,False,False,False,False,False,False,True,True,1800.0
me,si,2016,False,False,False,False,True,False,False,False,False,False,False,500.0
me,si,2017,False,False,False,False,False,False,False,False,False,True,True,1000.0
me,si,2018,False,False,False,False,False,False,False,False,False,True,True,1030.0
me,si,2018,False,False,False,False,True,False,False,False,False,False,False,500.0
me,si,2019,False,False,False,False,False,False,False,False,False,True,True,1000.0
ml,in,2021,False,False,False,False,False,True,False,False,False,True,True,12500.0
mm,in,2019,False,False,False,False,False,False,False,False,False,False,True,24.27
mm,kr,2017,False,False,False,False,False,False,False,False,False,False,True,1000.0
mm,kr,2018,False,False,False,False,False,False,False,False,False,False,True,1254.0
mm,kr,2019,False,False,False,False,False,False,False,False,False,False,True,1568.0
mm,kr,2020,True,False,False,False,False,False,False,True,False,True,False,1989.68
mn,kr,2005,False,False,False,False,False,False,False,False,False,False,True,12.0
mr,fr,2018,False,False,False,False,False,False,False,False,False,False,True,26.0
mt,at,2007,True,False,False,False,False,False,False,False,False,False,True,376.0
mt,at,2008,True,False,False,False,False,False,False,False,False,False,True,485.0
mt,at,2009,True,False,False,False,False,False,False,False,False,False,True,518.0
mt,at,2010,True,False,False,False,False,False,False,False,False,False,True,813.0
mt,at,2011,,,,,,,,,,,,472.0
mt,at,2012,False,False,False,False,False,False,False,False,False,True,True,355.0
mt,at,2013,False,False,False,False,False,False,False,False,False,True,True,307.0
mt,at,2014,False,False,False,False,False,False,False,False,False,True,True,251.0
mt,at,2014,,,,,,,,,,,,109.0
mt,at,2015,False,False,False,False,False,False,False,False,False,True,True,121.0
mt,at,2016,False,False,False,False,False,False,False,False,False,True,True,39.0
mt,at,2017,False,False,False,False,False,False,False,False,False,True,True,51.0
mt,at,2019,False,False,False,False,False,False,False,False,False,True,True,106.224
mt,be,2005,False,False,False,False,False,False,False,True,False,False,False,144.0
mt,be,2006,False,False,False,False,False,False,False,True,False,False,False,41.0
mt,be,2007,False,False,False,False,False,False,False,True,False,False,False,56.0
mt,be,2008,False,False,False,False,False,False,False,True,False,False,False,29.0
mt,be,2008,False,True,False,False,False,False,False,True,False,False,False,8.0
mt,be,2008,True,False,False,False,False,False,False,False,False,False,True,307.0
mt,be,2009,False,False,False,False,False,False,False,True,False,False,False,9.0
mt,be,2009,False,True,False,False,False,False,False,False,False,False,False,20.0
mt,be,2009,False,True,False,False,False,False,False,True,False,False,False,9.0
mt,be,2009,True,False,False,False,False,False,False,False,False,False,True,241.0
mt,be,2010,False,True,False,False,False,False,False,False,False,False,False,7.0
mt,be,2010,True,False,False,False,False,False,False,False,False,False,True,186.0
mt,be,2011,,,,,,,,,,,,191.0
mt,be,2012,False,False,False,False,False,False,False,False,False,True,True,81.0
mt,be,2013,False,False,False,False,False,False,False,False,False,True,True,81.0
mt,be,2015,False,False,False,False,False,False,False,False,False,True,False,972.0
mt,be,2016,False,False,False,False,False,False,False,False,False,False,True,647.0
mt,be,2017,False,False,False,False,False,False,False,False,False,True,False,815.0
mt,be,2018,False,False,False,False,False,False,False,False,False,False,True,51.260999999999996
mt,be,2018,False,False,False,False,False,False,False,False,False,True,False,423.09
mt,be,2018,False,True,False,False,False,False,False,True,False,False,False,0.041
mt,be,2018,False,True,True,False,False,False,False,False,False,True,True,6.313
mt,be,2019,False,False,False,False,False,False,False,False,False,False,True,13.758
mt,be,2019,False,False,False,False,False,False,False,False,False,True,False,744.79
mt,be,2019,False,True,False,False,False,False,False,True,False,False,False,1.551
mt,be,2019,False,True,True,False,False,False,False,False,False,True,True,9.732
mt,be,2020,False,False,False,False,False,False,False,False,False,False,True,12.907
mt,be,2020,False,True,False,False,False,False,False,True,False,False,False,5.897
mt,be,2020,False,True,False,False,False,False,False,True,False,True,True,4.17
mt,de,2004,False,True,False,False,False,False,False,True,False,False,False,379.0
mt,de,2005,False,False,False,False,False,False,False,False,False,False,True,67.0
mt,de,2005,False,True,False,False,False,False,False,True,False,False,False,397.0
mt,de,2006,False,False,False,False,False,False,False,False,False,False,True,440.0
mt,de,2006,False,True,False,False,False,False,False,True,False,False,False,686.0
mt,de,2007,False,False,False,False,False,False,False,False,False,False,True,222.0
mt,de,2007,False,True,False,False,False,False,False,True,False,False,False,426.0
mt,de,2008,False,False,False,False,False,False,False,False,False,False,True,37.0
mt,de,2008,False,False,False,False,False,False,False,True,False,False,False,9.0
mt,de,2008,False,True,False,False,False,False,False,True,False,False,False,628.0
mt,de,2009,False,False,False,False,False,False,False,False,False,False,True,99.0
mt,de,2009,False,False,False,False,False,False,False,True,False,False,False,33.0
mt,de,2009,False,True,False,False,False,False,False,True,False,False,False,699.0
mt,de,2010,False,False,False,False,False,False,False,False,False,False,True,359.0
mt,de,2010,False,False,False,False,False,False,False,True,False,False,False,23.0
mt,de,2010,False,True,False,False,False,False,False,True,False,False,False,754.0
mt,de,2010,False,True,True,True,True,False,False,True,False,True,True,37.0
mt,de,2011,False,False,False,False,False,False,False,False,False,False,True,246.0
mt,de,2011,,,,,,,,,,,,982.0
mt,de,2012,False,False,False,False,False,False,False,False,False,False,True,351.0
mt,de,2012,False,True,False,False,False,False,False,True,False,False,False,525.0
mt,de,2013,False,False,False,False,False,False,False,False,False,False,True,19.0
mt,de,2013,False,True,True,True,True,False,False,True,False,True,True,17.0
mt,de,2014,False,False,False,False,False,False,False,False,False,False,True,40.0
mt,de,2014,False,True,False,False,False,False,False,True,False,False,False,373.0
mt,de,2014,False,True,True,True,True,False,False,True,False,True,True,3.0
mt,de,2014,,,,,,,,,,,,12.0
mt,de,2015,False,False,False,False,False,False,False,False,False,False,True,17.0
mt,de,2015,False,True,False,False,False,False,False,True,False,False,False,278.0
mt,de,2015,False,True,True,True,True,True,False,True,False,True,True,3.0
mt,de,2017,False,False,False,False,False,False,False,False,False,False,True,19.0
mt,de,2017,False,True,False,False,False,False,False,True,False,False,False,398.0
mt,de,2017,False,True,False,False,False,False,False,True,False,False,True,87.0
mt,de,2018,False,False,False,False,False,False,False,False,False,False,True,43.6
mt,de,2018,False,True,False,False,False,False,False,True,False,False,True,248.28
mt,de,2018,False,True,True,True,True,True,False,True,False,True,True,3.76
mt,de,2019,False,False,False,False,False,False,False,False,False,False,True,26.0
mt,de,2019,False,True,False,False,False,False,False,True,False,False,True,319.37
mt,de,2020,False,True,False,False,False,False,False,True,False,False,True,762.9300000000001
mt,es,2007,False,True,False,False,False,False,False,True,False,False,False,173.0
mt,es,2008,False,True,False,False,False,False,False,False,False,False,False,86.0
mt,es,2008,False,True,False,False,False,False,False,True,False,False,False,215.0
mt,es,2009,False,True,False,False,False,False,False,False,False,False,False,36.0
mt,es,2009,False,True,False,False,False,False,False,True,False,False,False,66.0
mt,es,2010,False,True,False,False,False,False,False,False,False,False,False,312.0
mt,es,2010,False,True,False,False,False,False,False,True,False,False,False,291.0
mt,es,2011,False,False,False,False,False,False,False,False,False,False,True,20.0
mt,es,2011,False,True,False,False,False,False,False,False,False,False,False,257.0
mt,es,2011,,,,,,,,,,,,708.0
mt,es,2012,False,False,False,False,False,False,False,False,False,False,True,2125.0
mt,es,2012,False,False,False,False,False,False,False,False,False,True,False,210.0
mt,es,2012,False,True,False,False,False,False,False,False,False,False,False,162.0
mt,es,2012,False,True,False,False,False,False,False,False,False,False,True,10.0
mt,es,2012,False,True,False,False,False,False,False,True,False,False,False,698.0
mt,es,2014,False,False,False,False,False,False,False,False,False,False,True,5414.0
mt,es,2014,False,False,False,False,False,False,False,False,False,True,True,303.0
mt,es,2014,False,False,False,False,False,False,False,True,False,False,False,10.0
mt,es,2014,False,True,False,False,False,False,False,False,False,False,False,37.0
mt,es,2014,False,True,False,False,False,False,False,False,False,False,True,27.0
mt,es,2014,False,True,False,False,False,False,False,True,False,False,False,870.0
mt,es,2015,False,False,False,False,False,False,False,False,False,False,True,3286.0
mt,es,2015,False,False,False,False,False,False,False,False,False,True,False,683.0
mt,es,2015,False,False,False,False,False,False,False,True,False,False,False,49.0
mt,es,2015,False,False,True,False,False,False,False,False,False,False,False,18.0
mt,es,2015,False,True,False,False,False,False,False,False,False,False,False,240.0
mt,es,2015,False,True,False,False,False,False,False,False,False,False,True,303.0
mt,es,2015,False,True,False,False,False,False,False,True,False,False,False,526.0
mt,es,2015,,,,,,,,,,,,633.0
mt,es,2016,False,False,False,False,False,False,False,False,False,False,True,3711.0
mt,es,2016,False,False,False,False,False,False,False,False,False,True,False,59.0
mt,es,2016,False,False,False,False,False,False,False,True,False,False,False,4.0
mt,es,2016,False,False,True,False,False,False,False,False,False,False,False,44.0
mt,es,2016,False,True,False,False,False,False,False,False,False,False,False,67.0
mt,es,2016,False,True,False,False,False,False,False,False,False,False,True,90.0
mt,es,2016,False,True,False,False,False,False,False,True,False,False,False,879.0
mt,es,2017,False,False,False,False,False,False,False,False,False,False,True,1872.0
mt,es,2017,False,False,False,False,False,False,False,False,False,True,False,1337.0
mt,es,2017,False,False,False,False,False,False,False,True,False,False,False,1.0
mt,es,2017,False,True,False,False,False,False,False,False,False,False,True,38.0
mt,es,2017,False,True,False,False,False,False,False,True,False,False,False,937.0
mt,es,2017,False,True,False,False,False,False,False,True,False,False,True,551.0
mt,es,2017,False,True,True,False,False,False,False,False,False,True,True,5.0
mt,es,2018,False,False,False,False,False,False,False,False,False,False,True,3625.6020000000003
mt,es,2018,False,False,False,False,False,False,False,False,False,True,False,1918.53
mt,es,2018,False,False,False,False,False,False,False,True,False,False,True,382.27
mt,es,2018,False,True,False,False,False,False,False,False,False,False,True,164.386
mt,es,2018,False,True,False,False,False,False,False,False,False,True,False,10.545
mt,es,2018,False,True,False,False,False,False,False,True,False,False,False,176.35
mt,es,2018,False,True,False,False,False,False,False,True,False,False,True,1059.364
mt,es,2019,False,False,False,False,False,False,False,False,False,False,True,2356.26
mt,es,2019,False,False,False,False,False,False,False,False,False,True,False,880.283
mt,es,2019,False,True,False,False,False,False,False,False,False,False,True,74.6
mt,es,2019,False,True,False,False,False,False,False,True,False,False,True,987.2800000000001
mt,es,2019,False,True,True,True,True,True,False,True,False,True,True,6.46
mt,es,2020,False,False,False,False,False,False,False,False,False,False,True,3923.58194
mt,es,2020,False,False,False,False,False,False,False,False,False,True,False,1110.97
mt,es,2020,False,True,False,False,False,False,False,False,False,False,False,3923.87
mt,es,2020,False,True,False,False,False,False,False,True,False,False,True,1238.497
mt,fr,2005,False,False,False,False,False,False,False,True,False,False,False,552.0
mt,fr,2005,False,False,True,False,False,False,False,False,False,False,False,3.0
mt,fr,2006,False,False,False,False,False,False,False,False,False,True,False,51.0
mt,fr,2006,False,False,False,False,False,False,False,True,False,False,False,5.0
mt,fr,2006,False,False,True,False,False,False,False,False,False,False,False,31.0
mt,fr,2007,False,False,False,False,False,False,False,False,False,False,True,15.0
mt,fr,2007,False,False,False,False,False,False,False,False,False,True,False,46.0
mt,fr,2008,False,False,True,False,False,False,False,True,False,False,True,13.0
mt,fr,2013,,,,,,,,,,,,246.0
mt,fr,2014,,,,,,,,,,,,100.0
mt,fr,2015,False,True,False,False,False,False,False,True,False,False,False,115.0
mt,fr,2015,False,True,True,False,False,False,False,True,False,False,True,270.0
mt,fr,2016,False,True,True,False,False,False,False,True,False,False,True,557.0
mt,fr,2017,False,True,True,False,False,False,False,True,False,False,True,1071.0
mt,fr,2018,,,,,,,,,,,,725.28
mt,fr,2019,False,True,True,False,False,False,False,True,False,False,False,1079.842
mt,fr,2019,,,,,,,,,,,,272.42
mt,fr,2020,False,True,True,False,False,False,False,True,False,False,False,2009.1129999999998
mt,gb,2010,False,False,False,False,False,False,False,False,False,False,True,78.0
mt,gb,2011,False,False,False,False,False,False,False,False,False,False,True,558.0
mt,gi,2010,False,True,False,False,False,False,False,False,False,False,False,13.0
mt,il,2001,False,False,False,False,False,False,False,False,False,True,True,4500.0
mt,it,2009,False,False,False,False,False,False,False,False,False,False,True,118.0
mt,it,2010,False,False,False,False,False,False,False,False,False,False,True,1679.0
mt,it,2010,False,False,False,False,False,False,False,False,False,True,False,4.0
mt,it,2010,False,False,False,False,False,False,False,True,False,False,False,17.0
mt,it,2010,False,False,True,False,False,False,False,False,False,False,False,13.0
mt,it,2010,False,True,False,False,False,False,False,False,False,False,False,144.0
mt,it,2010,False,True,False,False,False,False,False,False,False,False,True,25.0
mt,it,2010,,,,,,,,,,,,97.0
mt,it,2011,False,False,False,False,False,False,False,False,False,False,True,1154.0
mt,it,2011,False,False,False,False,False,False,False,True,False,False,False,22.0
mt,it,2011,False,True,False,False,False,False,False,False,False,False,False,242.0
mt,it,2011,,,,,,,,,,,,1740.0
mt,it,2012,False,False,False,False,False,False,False,False,False,False,True,130.0
mt,it,2012,False,False,False,False,False,False,False,True,False,False,False,84.0
mt,it,2012,False,False,False,False,False,False,False,True,False,False,True,30.0
mt,it,2012,False,False,True,False,False,False,False,True,False,True,True,111.0
mt,it,2012,False,True,False,False,False,False,False,False,False,False,False,23.0
mt,it,2012,False,True,False,False,False,False,False,True,False,False,False,30.0
mt,it,2012,,,,,,,,,,,,409.0
mt,it,2013,False,False,False,False,False,False,False,False,False,False,True,196.0
mt,it,2013,False,False,False,False,False,False,False,False,False,True,True,17.0
mt,it,2013,False,False,False,False,False,False,False,True,False,False,False,90.0
mt,it,2013,False,True,False,False,False,False,False,True,False,False,False,60.0
mt,it,2013,,,,,,,,,,,,851.0
mt,it,2014,False,False,False,False,False,False,False,False,False,False,True,92.0
mt,it,2014,False,False,False,False,False,False,False,True,False,False,False,22.0
mt,it,2014,False,False,False,False,False,False,False,True,False,False,True,31.0
mt,it,2014,False,True,False,False,False,False,False,False,False,False,False,79.0
mt,it,2014,False,True,False,False,False,False,False,True,False,False,False,32.0
mt,it,2014,,,,,,,,,,,,1019.0
mt,it,2015,False,False,False,False,False,False,False,False,False,True,True,9.0
mt,it,2015,False,False,False,False,False,False,False,True,False,False,True,37.0
mt,it,2015,False,True,False,False,False,False,False,True,False,False,False,28.0
mt,it,2015,False,True,False,False,False,False,False,True,False,False,True,443.0
mt,it,2015,,,,,,,,,,,,853.0
mt,it,2016,False,True,False,False,False,False,False,True,False,False,True,2222.0
mt,it,2016,,,,,,,,,,,,997.0
mt,it,2017,False,False,False,False,False,False,False,False,False,False,True,99.0
