,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
71,,Y32,160213*,Equips i embalatges que contenen sf6,,8.68,,FR,D10,,Spain,2019
72,A3150,Y41,070707*,Residus de reaccio i destil.lacio halogenats,,218.335,,FR,D10,,Spain,2019
73,,Y32,160504*,Sf6 contaminat,,3.905,,FR,,R5,Spain,2019
74,A3170,Y41,070103*,Dissolvents clorats,,3705.16,,FR,,R5,Spain,2019
75,A3150,Y41,070203*,Dissolvents halogenats,,136.2,,FR,D10,,Spain,2019
76,A3150,Y41,070707*,Mescla de dissolvents halogenats,,22.0,,FR,,R5,Spain,2019
77,A4140,"Y34,Y35,Y39,Y45",160507*,Productes qumics organics i inorganics caducats,,41.673,FR,DE,D10,,Spain,2019
78,A3050,Y13,080501*,Residus d'isocianats,,3.78,FR,DE,D10,,Spain,2019
79,A3150,Y41,070703*,Residus de desti.lacio halogenats,,23.8,,FR,D10,,Spain,2019
80,A1170,Y26,160602*,Acumuladors de ni-cd,,135.96,"FR,DE",CZ,,R12,Spain,2019
81,A3150,Y41,070703*,Dissolvents halogenats amb iodurs,,399.084,,FR,D10,,Spain,2019
82,A2030,"Y35,Y37,Y42,Y45",160807*,Catalitzador gastat de pal.ladi,,187.781,FR,DE,,R13,Spain,2019
83,A4090,Y2,070703*,Solucions liquides aquoses amb brom,,50.4,,FR,,R12,Spain,2019
84,A4150,Y14,160506*,Productes quimics de laboratori,,23.528,,FR,D13,,Spain,2019
85,,Y23,100207*,Residus solids del tractament de gasos que contenen substancies perilloses,,11282.067,,IT,,R4,Spain,2019
86,A2030,Y2,160802*,Catalitzador usats de niquel raney,,17.751,FR,DE,,R4,Spain,2019
87,A4140,"Y35,Y39,Y45",160508*,Productes quimics organics rebutjats que contenen subst. perilloses,,26.84,,FR,D10,,Spain,2019
88,A3140,Y42,070708*,Altres de residus de reaccio i de destilacio,,40.34,,FR,D10,,Spain,2019
89,A4140,"Y34,Y35",160507*,Productes quimics inorganics amb substancies perilloses,,22.08,,FR,D10,,Spain,2019
90,A3150,Y6,070507*,Residus de reaccio i destil.lacio halogenats,,17.4,FR,DE,D10,,Spain,2019
91,A3150,Y41,070707*,Residus de reaccio i de destilacio halogenats,,5.72,,FR,D10,,Spain,2019
92,,,191212*,Altres residus procedents del tractament mecanic,H_,4484.26,,AD,,R1,Spain,2019
93,A1170,Y26,160602*,Acumuladors ni-cd,,72.0,,FR,,R4,Spain,2019
94,A3140,Y42,070108*,Efluents reactius no halogenats,,12.44,,FR,D10,,Spain,2019
