,annex_2_8_9,annex_1,national_code,type_of_waste,annex_3,amount,countries_of_transit ,country_of_origin,annex_4_a,annex_4_b,country,year
1846,B3140,,16 01 03,,H_,7972.84,,MA,,R1,France,2020
1847,B3140,,16 01 03,,H_,2359.14,,MA,,R1,France,2020
1848,B3140,,16 01 03,,H_,2320.0,,MA,,R1,France,2020
1849,B3140,,16 01 03,,H_,7010.28,,MA,,R1,France,2020
1850,B3140,,16 01 03,,H_,3608.06,,MA,,R1,France,2020
1851,B3140,,16 01 03,,H_,3979.46,,MA,,R1,France,2020
1852,B3140,,16 01 03,,H_,5004.62,,MA,,R1,France,2020
1853,B3140,,16 01 03,,H_,7857.43,,MA,,R1,France,2020
1854,B3140,,16 01 03,,H_,6990.46,,MA,,R1,France,2020
1855,B3140,,16 01 03,,H_,3981.5,,MA,,R1,France,2020
1856,B3140,,16 01 03,,H_,3975.28,,MA,,R1,France,2020
1857,B3140,,16 01 03,,H_,3995.83,,MA,,R1,France,2020
1858,B3140,,16 01 03,,H_,4002.48,,MA,,R1,France,2020
1859,B3140,,16 01 03,,H_,11058.36,,MA,,R1,France,2020
1860,B3140,,16 01 03,,H_,3987.34,,MA,,R1,France,2020
1861,B3140,,16 01 03,,H_,4665.0,,MA,,R1,France,2020
1862,B3140,,16 01 03,,H_,4058.0,,SN,,R1,France,2020
1863,B4010,Y12,08 03 18,,H_,0.986,"BR,ES,GB,NL",FR,,"R1,R13",France,2020
1864,Y46,,"16 02 11*,16 02 13*,20 01 23*,20 01 35*",,H12,156.7,,BE,,"R3,R4,R5,R12",France,2020
1865,Y46,,"16 02 11*,20 01 23*",,H12,50.64,,BE,,"R3,R4,R5,R12",France,2020
1866,Y46,,"16 02 11*,20 01 23*",,H12,193.94,,BE,,"R3,R4,R5,R12",France,2020
1867,Y46,,"16 02 11*,20 01 23*",,H12,70.74,,BE,,"R3,R4,R5,R12",France,2020
1868,Y46,,"16 02 11*,20 01 23*",,H12,478.02,,BE,,"R3,R4,R5,R12",France,2020
1869,Y46,,"16 02 11*,20 01 23*",,H12,28.16,,BE,,"R3,R4,R5,R12",France,2020
1870,Y46,,"16 02 13*,20 01 35*",,H10,558.78,,BE,,"R3,R4,R12",France,2020
1871,Y46,,"16 02 13*,20 01 35*",,H10,1247.74,,BE,,"R3,R4,R12",France,2020
1872,Y46,,"16 02 13*,20 01 35*",,H12,692.6,,BE,,"R3,R4",France,2020
1873,Y46,,"16 02 13*,20 01 35*",,H12,244.02,,BE,,"R3,R4",France,2020
1874,Y46,,"16 02 13*,20 01 35*",,H12,297.52,,BE,,"R3,R4",France,2020
1875,Y46,,"16 02 13*,20 01 35*",,H12,139.1,,BE,,"R3,R4,R12",France,2020
1876,Y46,,"16 02 13*,20 01 35*",,H12,1107.34,,BE,,"R3,R4,R12",France,2020
1877,Y46,,"16 02 13*,20 01 35*",,H12,151.88,,BE,,"R3,R4,R12",France,2020
1878,Y46,,"16 02 13*,20 01 35*",,H12,527.82,,BE,,"R3,R4,R12",France,2020
1879,Y46,,16 02 13*,,,8.04,BE,DE,,"R1,R4,R5",France,2020
1880,Y46,,20 03 01,,,509.17,,DE,,R1,France,2020
1881,Y46,,20 03 01,,,699.53,,DE,,R1,France,2020
1882,Y46,,20 03 01,,,862.53,,DE,,R1,France,2020
1883,Y46,,20 03 01,,,8940.69,,DE,,R1,France,2020
1884,Y46,,20 03 01,,,12123.74,,DE,,R1,France,2020
1885,Y46,,20 03 01,,,15187.84,,DE,,R1,France,2020
1886,Y46,,20 03 01,,,1450.0,,DE,,R1,France,2020
1887,Y46,,20 03 01,,,2104.73,,DE,,R1,France,2020
1888,Y46,,20 03 01,,,4648.42,,DE,,R1,France,2020
1889,Y46,,20 03 01,,,6709.26,,DE,,R1,France,2020
1890,Y46,,20 03 01,,,2191.0,,DE,,R1,France,2020
1891,Y46,,"20 01 23*,20 01 35*",,H12,933.9,,ES,,"R4,R5",France,2020
1892,Y46,,20 01 35*,,,1633.26,,ES,,"R4,R5",France,2020
1893,Y46,,20 01 35*,,,1609.02,,ES,,"R4,R5",France,2020
1894,Y46,,"16 02 11*,16 02 13*,20 01 23*,20 01 35*",,H12,151.45,BE,NL,,"R4,R5,R12",France,2020
1895,Y46,,"16 02 11*,16 02 13*,20 01 23*,20 01 35*",,H12,146.7,BE,NL,,"R4,R5,R12",France,2020
1896,Y46,,"16 02 11*,16 02 13*,20 01 23*,20 01 35*",,H12,108.44,BE,NL,,"R4,R5,R12",France,2020
1897,Y46,,"16 02 11*,16 02 13*,20 01 23*,20 01 35*",,H12,78.02,BE,NL,,"R4,R5,R12",France,2020
1898,Y46,,16 02 13*,,,11.94,BE,NL,,"R5,R12",France,2020
1899,Y46,,16 02 13*,,H12,105.58,BE,NL,,"R1,R3,R4,R5,R12",France,2020
1900,Y46,,16 02 13*,,H12,13.56,BE,NL,,"R1,R3,R4,R5,R12",France,2020
1901,Y46,,16 02 13*,,H12,51.28,BE,NL,,"R1,R3,R4,R5,R12",France,2020
1902,Y46,,16 02 13*,,H12,52.8,BE,NL,,"R1,R3,R4,R5,R12",France,2020
1903,Y46,,16 02 13*,,H12,18.84,"BE,LU",NL,,"R1,R3,R4,R5,R12",France,2020
1904,Y46,,16 02 13*,,H12,11.18,"BE,LU",NL,,"R3,R4,R12",France,2020
1905,Y46,,20 01 99,,,138.38,BE,NL,,"R3,R4,R12",France,2020
1906,Y46,,20 01 99,,,1086.73,BE,NL,,"R3,R4,R12",France,2020
1907,Y47,,19 12 03,,,1542.88,,BE,,"R4,R12",France,2020
1908,Y47,,19 01 12,,,2063.24,,DE,,R5,France,2020
1909,Y47,,19 01 12,,,1593.46,,FR,D5,,France,2020
1910,Y47,,19 01 12,,,64553.0,BE,NL,,"R5,R12",France,2020
1911,Y47,,19 01 12,,,1407.74,BE,NL,,"R5,R12",France,2020
